product_ndc,generic_name,labeler_name,brand_name,active_ingredients,finished,packaging,listing_expiration_date,openfda,marketing_category,dosage_form,spl_id,product_type,route,marketing_start_date,product_id,application_number,brand_name_base,pharm_class,marketing_end_date,brand_name_suffix,dea_schedule
11534-194,"dextroamphetamine saccharate, amphetamine aspartate, dextroamphetamine sulfate and amphetamine sulfate","SUNRISE PHARMACEUTICAL, INC.","DEXTROAMPHETAMINE SACCHARATE, AMPHETAMINE ASPARTATE, DEXTROAMPHETAMINE SULFATE AND AMPHETAMINE SULFATE","[{'name': 'AMPHETAMINE ASPARTATE MONOHYDRATE', 'strength': '3.75 mg/1'}, {'name': 'AMPHETAMINE SULFATE', 'strength': '3.75 mg/1'}, {'name': 'DEXTROAMPHETAMINE SACCHARATE', 'strength': '3.75 mg/1'}, {'name': 'DEXTROAMPHETAMINE SULFATE', 'strength': '3.75 mg/1'}]",True,"[{'package_ndc': '11534-194-01', 'description': '100 TABLET in 1 BOTTLE (11534-194-01)', 'marketing_start_date': '20180704', 'sample': False}, {'package_ndc': '11534-194-03', 'description': '1000 TABLET in 1 BOTTLE (11534-194-03)', 'marketing_start_date': '20180704', 'sample': False}]",20251231,"{'manufacturer_name': ['SUNRISE PHARMACEUTICAL, INC.'], 'spl_set_id': ['ac102599-3a5b-4154-899e-6ff262be7ff7'], 'is_original_packager': [True], 'upc': ['0311534193039', '0311534192032', '0311534191035', '0311534196016', '0311534190038', '0311534196030', '0311534195033'], 'unii': ['JJ768O327N', 'G83415V073', 'O1ZPV620O4', '6DPV8NK46S']}",ANDA,TABLET,86a00bec-51eb-4d73-a945-b1937970b29a,HUMAN PRESCRIPTION DRUG,['ORAL'],20180704,11534-194_86a00bec-51eb-4d73-a945-b1937970b29a,ANDA209799,"DEXTROAMPHETAMINE SACCHARATE, AMPHETAMINE ASPARTATE, DEXTROAMPHETAMINE SULFATE AND AMPHETAMINE SULFATE","['Central Nervous System Stimulant [EPC]', 'Central Nervous System Stimulant [EPC]', 'Central Nervous System Stimulant [EPC]', 'Central Nervous System Stimulant [EPC]', 'Central Nervous System Stimulation [PE]', 'Central Nervous System Stimulation [PE]', 'Central Nervous System Stimulation [PE]', 'Central Nervous System Stimulation [PE]']",,,CII
11673-431,Minoxidil,Target Corporation,up and up hair regrowth treatment for women,"[{'name': 'MINOXIDIL', 'strength': '50 mg/g'}]",True,"[{'package_ndc': '11673-431-01', 'description': '1 CAN in 1 CARTON (11673-431-01)  / 60 g in 1 CAN', 'marketing_start_date': '20181230', 'sample': False}, {'package_ndc': '11673-431-02', 'description': '2 CAN in 1 CARTON (11673-431-02)  / 60 g in 1 CAN', 'marketing_start_date': '20181230', 'sample': False}]",20251231,"{'manufacturer_name': ['Target Corporation'], 'rxcui': ['645146'], 'spl_set_id': ['0d9ab04a-3952-450e-8fd7-17c9e278135d'], 'is_original_packager': [True], 'nui': ['N0000175379', 'N0000175564'], 'pharm_class_pe': ['Arteriolar Vasodilation [PE]'], 'pharm_class_epc': ['Arteriolar Vasodilator [EPC]'], 'unii': ['5965120SH1']}",ANDA,"AEROSOL, FOAM",2a3cf23f-f238-4722-8674-ac7e939de9d6,HUMAN OTC DRUG,['TOPICAL'],20181230,11673-431_2a3cf23f-f238-4722-8674-ac7e939de9d6,ANDA091344,up and up hair regrowth treatment for women,"['Arteriolar Vasodilation [PE]', 'Arteriolar Vasodilator [EPC]']",,,
11673-947,DAY-NIGHT COLD FLU,TARGET CORP,DAY-NIGHT COLD AND FLU,,True,"[{'package_ndc': '11673-947-24', 'description': '1 KIT in 1 BLISTER PACK (11673-947-24)  *  8 CAPSULE, LIQUID FILLED in 1 BLISTER PACK (11673-946-08)  *  16 CAPSULE, LIQUID FILLED in 1 BLISTER PACK (11673-945-16)', 'marketing_start_date': '20210701', 'sample': False}]",20241231,"{'manufacturer_name': ['TARGET CORP'], 'rxcui': ['1086997', '1297288', '2634363'], 'spl_set_id': ['9e01e8d0-31c6-c2c0-e053-2995a90a1f58'], 'is_original_packager': [True]}",OTC MONOGRAPH FINAL,KIT,b79edda9-0367-f652-e053-2995a90a6f6c,HUMAN OTC DRUG,['ORAL'],20210701,11673-947_b79edda9-0367-f652-e053-2995a90a6f6c,part341,DAY-NIGHT COLD AND FLU,,,,
11489-194,"Avobenzone, Octisalate, Octocrylene",BCM Ltd,No7 Protect and Perfect Intense Advanced Day Cream SPF 30,"[{'name': 'AVOBENZONE', 'strength': '.75 g/25g'}, {'name': 'OCTISALATE', 'strength': '1.25 g/25g'}, {'name': 'OCTOCRYLENE', 'strength': '1.875 g/25g'}]",True,"[{'package_ndc': '11489-194-01', 'description': '1 TUBE in 1 CARTON (11489-194-01)  / 25 g in 1 TUBE', 'marketing_start_date': '20220624', 'sample': False}]",20241231,"{'manufacturer_name': ['BCM Ltd'], 'spl_set_id': ['8d432379-f19d-4727-b897-1cfb09ad3a79'], 'is_original_packager': [True], 'unii': ['G63QQF2NOX', '4X49Y0596W', '5A68WGF6WM']}",OTC MONOGRAPH NOT FINAL,CREAM,6c1ef4e7-0277-4eb1-87d8-5ebfab46635c,HUMAN OTC DRUG,['TOPICAL'],20220624,11489-194_6c1ef4e7-0277-4eb1-87d8-5ebfab46635c,part352,No7 Protect and Perfect Intense Advanced Day Cream SPF 30,,,,
11523-0135,Miconazole nitrate,Bayer HealthCare LLC.,Lotrimin AF Deodorant,"[{'name': 'MICONAZOLE NITRATE', 'strength': '20 mg/g'}]",True,"[{'package_ndc': '11523-0135-1', 'description': '133 g in 1 CAN (11523-0135-1)', 'marketing_start_date': '20231129', 'sample': False}]",20251231,"{'manufacturer_name': ['Bayer HealthCare LLC.'], 'rxcui': ['998428'], 'spl_set_id': ['0bee54eb-df2f-15fe-e063-6294a90a2fd2'], 'is_original_packager': [True], 'unii': ['VW4H1CYW1K']}",OTC MONOGRAPH DRUG,"AEROSOL, POWDER",0bee54eb-df30-15fe-e063-6294a90a2fd2,HUMAN OTC DRUG,['TOPICAL'],20231129,11523-0135_0bee54eb-df30-15fe-e063-6294a90a2fd2,M005,Lotrimin,"['Azole Antifungal [EPC]', 'Azoles [CS]']",,AF Deodorant,
0078-0673,topotecan,Novartis Pharmaceuticals Corporation,HYCAMTIN,"[{'name': 'TOPOTECAN HYDROCHLORIDE', 'strength': '1 mg/1'}]",True,"[{'package_ndc': '0078-0673-01', 'description': '10 CAPSULE in 1 BOTTLE (0078-0673-01)', 'marketing_start_date': '20170224', 'sample': False}]",20251231,"{'manufacturer_name': ['Novartis Pharmaceuticals Corporation'], 'rxcui': ['747193', '747195', '748738', '748740'], 'spl_set_id': ['aa0815bb-8916-4c2c-9201-b04eb78e91fa'], 'is_original_packager': [True], 'unii': ['956S425ZCY']}",NDA,CAPSULE,bf2754e4-bfee-452c-a095-3038c45d56c0,HUMAN PRESCRIPTION DRUG,['ORAL'],20170224,0078-0673_bf2754e4-bfee-452c-a095-3038c45d56c0,NDA020981,HYCAMTIN,"['Topoisomerase Inhibitor [EPC]', 'Topoisomerase Inhibitors [MoA]']",,,
0078-0729,betaxolol hydrochloride,Novartis Pharmaceuticals Corporation,Betoptic S,"[{'name': 'BETAXOLOL HYDROCHLORIDE', 'strength': '2.8 mg/mL'}]",True,"[{'package_ndc': '0078-0729-10', 'description': '1 BOTTLE in 1 CARTON (0078-0729-10)  / 10 mL in 1 BOTTLE', 'marketing_start_date': '20220803', 'sample': False}, {'package_ndc': '0078-0729-15', 'description': '1 BOTTLE in 1 CARTON (0078-0729-15)  / 15 mL in 1 BOTTLE', 'marketing_start_date': '20220803', 'sample': False}]",20251231,"{'manufacturer_name': ['Novartis Pharmaceuticals Corporation'], 'rxcui': ['213729', '308719'], 'spl_set_id': ['905ba189-456c-4aa4-8231-39a971374ad8'], 'is_original_packager': [True], 'unii': ['6X97D2XT0O']}",NDA,SUSPENSION/ DROPS,17d37e97-f6aa-4c67-9037-b0f6d738b2fe,HUMAN PRESCRIPTION DRUG,['OPHTHALMIC'],19960115,0078-0729_17d37e97-f6aa-4c67-9037-b0f6d738b2fe,NDA019845,Betoptic S,"['Adrenergic beta-Antagonists [MoA]', 'beta-Adrenergic Blocker [EPC]']",,,
11822-0519,Acetaminophen,Rite Aid Corporation,pain relief acetaminophen Extra Strength,"[{'name': 'ACETAMINOPHEN', 'strength': '500 mg/1'}]",True,"[{'package_ndc': '11822-0519-2', 'description': '1 BOTTLE, PLASTIC in 1 CARTON (11822-0519-2)  / 100 TABLET, COATED in 1 BOTTLE, PLASTIC', 'marketing_start_date': '20040510', 'sample': False}, {'package_ndc': '11822-0519-3', 'description': '225 TABLET, COATED in 1 BOTTLE, PLASTIC (11822-0519-3)', 'marketing_start_date': '20040510', 'sample': False}, {'package_ndc': '11822-0519-5', 'description': '1 BOTTLE, PLASTIC in 1 CARTON (11822-0519-5)  / 50 TABLET, COATED in 1 BOTTLE, PLASTIC', 'marketing_start_date': '20040510', 'sample': False}, {'package_ndc': '11822-0519-8', 'description': '1 BOTTLE, PLASTIC in 1 CARTON (11822-0519-8)  / 24 TABLET, COATED in 1 BOTTLE, PLASTIC', 'marketing_start_date': '20040510', 'sample': False}, {'package_ndc': '11822-0519-9', 'description': '150 TABLET, COATED in 1 BOTTLE, PLASTIC (11822-0519-9)', 'marketing_start_date': '20040510', 'sample': False}]",20251231,"{'manufacturer_name': ['Rite Aid Corporation'], 'rxcui': ['198440'], 'spl_set_id': ['26c0641e-1cdd-4084-939d-01dbd36ab9b7'], 'is_original_packager': [True], 'upc': ['0011822041249'], 'unii': ['362O9ITL9D']}",OTC MONOGRAPH DRUG,"TABLET, COATED",792f729b-bb80-42e7-8e7b-3e89b729eb3e,HUMAN OTC DRUG,['ORAL'],20040510,11822-0519_792f729b-bb80-42e7-8e7b-3e89b729eb3e,M013,pain relief acetaminophen,,,Extra Strength,
0078-0562,amlodipine valsartan and hydrochlorothiazide,Novartis Pharmaceuticals Corporation,Exforge HCT,"[{'name': 'AMLODIPINE BESYLATE', 'strength': '10 mg/1'}, {'name': 'HYDROCHLOROTHIAZIDE', 'strength': '25 mg/1'}, {'name': 'VALSARTAN', 'strength': '160 mg/1'}]",True,"[{'package_ndc': '0078-0562-15', 'description': '30 TABLET, FILM COATED in 1 BOTTLE (0078-0562-15)', 'marketing_start_date': '20090404', 'sample': False}]",20251231,"{'manufacturer_name': ['Novartis Pharmaceuticals Corporation'], 'rxcui': ['848131', '848134', '848135', '848139', '848140', '848144', '848145', '848149', '848151', '848155'], 'spl_set_id': ['18d7820d-471f-4ee2-9ec6-25d8d27c77de'], 'is_original_packager': [True], 'nui': ['N0000175359', 'N0000175419', 'M0471776', 'N0000000070', 'N0000175561'], 'pharm_class_pe': ['Increased Diuresis [PE]'], 'pharm_class_epc': ['Thiazide Diuretic [EPC]', 'Angiotensin 2 Receptor Blocker [EPC]'], 'pharm_class_cs': ['Thiazides [CS]'], 'pharm_class_moa': ['Angiotensin 2 Receptor Antagonists [MoA]'], 'unii': ['864V2Q084H', '0J48LPH2TH', '80M03YXJ7I']}",NDA,"TABLET, FILM COATED",abad5a7a-6aa4-4c24-bf76-7266063c08f8,HUMAN PRESCRIPTION DRUG,['ORAL'],20090404,0078-0562_abad5a7a-6aa4-4c24-bf76-7266063c08f8,NDA022314,Exforge HCT,"['Angiotensin 2 Receptor Antagonists [MoA]', 'Angiotensin 2 Receptor Blocker [EPC]', 'Calcium Channel Antagonists [MoA]', 'Calcium Channel Blocker [EPC]', 'Cytochrome P450 3A Inhibitors [MoA]', 'Dihydropyridine Calcium Channel Blocker [EPC]', 'Dihydropyridines [CS]', 'Increased Diuresis [PE]', 'Thiazide Diuretic [EPC]', 'Thiazides [CS]']",,,
13709-325,Sinufrin,Neilmed pharmaceuticals Inc.,Sinufrin Quick Relief Decongestant,"[{'name': 'OXYMETAZOLINE', 'strength': '.4 mg/mL'}]",True,"[{'package_ndc': '13709-325-01', 'description': '1 BOTTLE in 1 CARTON (13709-325-01)  / 15 mL in 1 BOTTLE', 'marketing_start_date': '20231211', 'sample': False}]",20251231,"{'manufacturer_name': ['Neilmed pharmaceuticals Inc.'], 'spl_set_id': ['0c36a34e-462d-713c-e063-6294a90a1776'], 'is_original_packager': [True], 'nui': ['N0000192562', 'N0000009908', 'N0000175651', 'M0461078'], 'pharm_class_epc': ['Vasoconstrictor [EPC]'], 'pharm_class_pe': ['Vasoconstriction [PE]', 'Increased Sympathetic Activity [PE]'], 'pharm_class_cs': ['Imidazolines [CS]'], 'unii': ['8VLN5B44ZY']}",OTC MONOGRAPH DRUG,SPRAY,0e913859-1a68-3915-e063-6394a90a7e63,HUMAN OTC DRUG,['NASAL'],20231211,13709-325_0e913859-1a68-3915-e063-6394a90a7e63,M012,Sinufrin Quick Relief Decongestant,"['Imidazolines [CS]', 'Increased Sympathetic Activity [PE]', 'Vasoconstriction [PE]', 'Vasoconstrictor [EPC]']",,,
14222-2140,SULFUR,Rodan & Fields,UNBLEMISH Clarifying Mask,"[{'name': 'SULFUR', 'strength': '.1 g/mL'}]",True,"[{'package_ndc': '14222-2140-1', 'description': '1 JAR in 1 CARTON (14222-2140-1)  / 50 mL in 1 JAR', 'marketing_start_date': '20190515', 'sample': False}]",20241231,"{'manufacturer_name': ['Rodan & Fields'], 'rxcui': ['1053330'], 'spl_set_id': ['c9fc0bd0-116d-4af6-97e7-2ba2d687821c'], 'is_original_packager': [True], 'unii': ['70FD1KFU70']}",OTC MONOGRAPH DRUG,CREAM,7c8e3182-0232-40e0-b5c4-641eb078c356,HUMAN OTC DRUG,['TOPICAL'],20190515,14222-2140_7c8e3182-0232-40e0-b5c4-641eb078c356,M006,UNBLEMISH Clarifying Mask,,,,
15631-0118,CAUSTICUM,"Rxhomeo Private Limited d.b.a. Rxhomeo, Inc",CAUSTICUM,"[{'name': 'CAUSTICUM', 'strength': '2 [hp_X]/1'}]",True,"[{'package_ndc': '15631-0118-0', 'description': '100 PELLET in 1 PACKAGE (15631-0118-0)', 'marketing_start_date': '20180101', 'sample': False}, {'package_ndc': '15631-0118-1', 'description': '200 PELLET in 1 PACKAGE (15631-0118-1)', 'marketing_start_date': '20180101', 'sample': False}, {'package_ndc': '15631-0118-2', 'description': '400 PELLET in 1 PACKAGE (15631-0118-2)', 'marketing_start_date': '20180101', 'sample': False}, {'package_ndc': '15631-0118-3', 'description': '750 PELLET in 1 PACKAGE (15631-0118-3)', 'marketing_start_date': '20180101', 'sample': False}, {'package_ndc': '15631-0118-4', 'description': '2500 PELLET in 1 PACKAGE (15631-0118-4)', 'marketing_start_date': '20180101', 'sample': False}, {'package_ndc': '15631-0118-5', 'description': '12500 PELLET in 1 PACKAGE (15631-0118-5)', 'marketing_start_date': '20180101', 'sample': False}, {'package_ndc': '15631-0118-6', 'description': '500 PELLET in 1 PACKAGE (15631-0118-6)', 'marketing_start_date': '20210823', 'sample': False}, {'package_ndc': '15631-0118-7', 'description': '1000 PELLET in 1 PACKAGE (15631-0118-7)', 'marketing_start_date': '20210823', 'sample': False}]",20241231,"{'manufacturer_name': ['Rxhomeo Private Limited d.b.a. Rxhomeo, Inc'], 'spl_set_id': ['9951fbb9-6a8e-45c8-bf82-5889dfd2148f'], 'is_original_packager': [True], 'upc': ['8907460005526'], 'unii': ['DD5FO1WKFU']}",UNAPPROVED HOMEOPATHIC,PELLET,ca5143a4-77c7-d745-e053-2995a90a06bb,HUMAN OTC DRUG,['ORAL'],20151002,15631-0118_ca5143a4-77c7-d745-e053-2995a90a06bb,,CAUSTICUM,,,,
16110-391,tirbanibulin,"Almirall, LLC",Klisyri,"[{'name': 'TIRBANIBULIN', 'strength': '10 mg/g'}]",True,"[{'package_ndc': '16110-391-05', 'description': '5 PACKET in 1 CARTON (16110-391-05)  / .25 g in 1 PACKET', 'marketing_start_date': '20201214', 'sample': False}, {'package_ndc': '16110-391-55', 'description': '5 PACKET in 1 CARTON (16110-391-55)  / .35 g in 1 PACKET', 'marketing_start_date': '20240607', 'sample': False}]",20251231,"{'manufacturer_name': ['Almirall, LLC'], 'rxcui': ['2471095', '2471100'], 'spl_set_id': ['589c8de8-b773-4d47-b60c-48471806cccc'], 'is_original_packager': [True], 'upc': ['0316110391052', '0316110391557'], 'nui': ['N0000175085', 'N0000175592'], 'pharm_class_pe': ['Microtubule Inhibition [PE]'], 'pharm_class_epc': ['Microtubule Inhibitor [EPC]'], 'unii': ['4V9848RS5G']}",NDA,OINTMENT,89dd936d-4a69-4c60-b743-dfefb589ec1a,HUMAN PRESCRIPTION DRUG,['TOPICAL'],20201214,16110-391_89dd936d-4a69-4c60-b743-dfefb589ec1a,NDA213189,Klisyri,"['Microtubule Inhibition [PE]', 'Microtubule Inhibitor [EPC]']",,,
16714-042,Allopurinol,Northstar RxLLC,Allopurinol,"[{'name': 'ALLOPURINOL', 'strength': '300 mg/1'}]",True,"[{'package_ndc': '16714-042-07', 'description': '30 TABLET in 1 BOTTLE (16714-042-07)', 'marketing_start_date': '20091116', 'marketing_end_date': '20250131', 'sample': False}, {'package_ndc': '16714-042-10', 'description': '100 TABLET in 1 BOTTLE (16714-042-10)', 'marketing_start_date': '20091116', 'marketing_end_date': '20241130', 'sample': False}, {'package_ndc': '16714-042-11', 'description': '500 TABLET in 1 BOTTLE (16714-042-11)', 'marketing_start_date': '20091116', 'marketing_end_date': '20250131', 'sample': False}]",,"{'manufacturer_name': ['Northstar RxLLC'], 'rxcui': ['197319', '197320'], 'spl_set_id': ['73cd79c1-6bab-4d7b-ae8b-0176efbaf5b9'], 'is_original_packager': [True], 'upc': ['0316714041070'], 'nui': ['N0000175698', 'N0000000206'], 'pharm_class_epc': ['Xanthine Oxidase Inhibitor [EPC]'], 'pharm_class_moa': ['Xanthine Oxidase Inhibitors [MoA]'], 'unii': ['63CZ7GJN5I']}",ANDA,TABLET,4dd2c9c9-bf3e-4235-b814-050e22763ec4,HUMAN PRESCRIPTION DRUG,['ORAL'],20091116,16714-042_4dd2c9c9-bf3e-4235-b814-050e22763ec4,ANDA078253,Allopurinol,"['Xanthine Oxidase Inhibitor [EPC]', 'Xanthine Oxidase Inhibitors [MoA]']",20250131,,
16714-555,Diltiazem Hydrochloride,Northstar Rx LLC,Diltiazem Hydrochloride,"[{'name': 'DILTIAZEM HYDROCHLORIDE', 'strength': '120 mg/1'}]",True,"[{'package_ndc': '16714-555-01', 'description': '100 CAPSULE, EXTENDED RELEASE in 1 BOTTLE (16714-555-01)', 'marketing_start_date': '20220623', 'sample': False}]",20251231,"{'manufacturer_name': ['Northstar Rx LLC'], 'rxcui': ['830865', '830869', '830872'], 'spl_set_id': ['e2511ffe-5821-4f64-a469-f8ef9618b1b5'], 'is_original_packager': [True], 'upc': ['0316714554013', '0316714553016', '0316714555010'], 'unii': ['OLH94387TE']}",ANDA,"CAPSULE, EXTENDED RELEASE",a11626b3-d7a9-43b0-85d4-38a582acd661,HUMAN PRESCRIPTION DRUG,['ORAL'],20220623,16714-555_a11626b3-d7a9-43b0-85d4-38a582acd661,ANDA212317,Diltiazem Hydrochloride,"['Calcium Channel Antagonists [MoA]', 'Calcium Channel Blocker [EPC]', 'Cytochrome P450 3A4 Inhibitors [MoA]']",,,
16729-051,Temozolomide,Accord Healthcare Inc.,Temozolomide,"[{'name': 'TEMOZOLOMIDE', 'strength': '250 mg/1'}]",True,"[{'package_ndc': '16729-051-53', 'description': '1 BOTTLE, GLASS in 1 CARTON (16729-051-53)  / 5 CAPSULE in 1 BOTTLE, GLASS', 'marketing_start_date': '20170307', 'sample': False}]",20251231,"{'manufacturer_name': ['Accord Healthcare Inc.'], 'rxcui': ['313209', '313210', '313211', '317160', '700883', '700885'], 'spl_set_id': ['2d599ccf-8e63-4ff1-aa52-4809744ea97a'], 'is_original_packager': [True], 'upc': ['0316729051316', '0319729048317', '0316729050319', '0316729049535', '0316729129534', '0316729130318', '0316729129312', '0316729051538', '0316729049313', '0316729050531'], 'nui': ['N0000000236', 'N0000175558'], 'pharm_class_moa': ['Alkylating Activity [MoA]'], 'pharm_class_epc': ['Alkylating Drug [EPC]'], 'unii': ['YF1K15M17Y']}",ANDA,CAPSULE,11684764-173e-a803-e063-6394a90a7670,HUMAN PRESCRIPTION DRUG,['ORAL'],20170307,16729-051_11684764-173e-a803-e063-6394a90a7670,ANDA201528,Temozolomide,"['Alkylating Activity [MoA]', 'Alkylating Drug [EPC]']",,,
17089-068,ACONITUM NAPELLUS - APIS MELLIFERA - ARNICA MONTANA - ARSENIC TRIOXIDE - ATROPA BELLADONNA - CALCIUM FLUORIDE - CENTELLA ASIATICA - CINCHONA OFFICINALIS BARK - CRANBERRY - HORSE CHESTNUT - IRON - LACHESIS MUTA VENOM - MERCURY - PINEAPPLE - PULSATILLA VULGARIS - SUS SCROFA ARTERY - SUS SCROFA SMALL INTESTINE MUCOSA LYMPH FOLLICLE - SUS SCROFA VEIN - VISCUM ALBUM FRUIT - WITCH HAZEL -,Guna spa,ANTI AGE VEIN,"[{'name': 'ACONITUM NAPELLUS', 'strength': '10 [hp_X]/4g'}, {'name': 'APIS MELLIFERA', 'strength': '10 [hp_X]/4g'}, {'name': 'ARNICA MONTANA', 'strength': '10 [hp_X]/4g'}, {'name': 'ARSENIC TRIOXIDE', 'strength': '12 [hp_C]/4g'}, {'name': 'ATROPA BELLADONNA', 'strength': '10 [hp_X]/4g'}, {'name': 'CALCIUM FLUORIDE', 'strength': '8 [hp_X]/4g'}, {'name': 'CENTELLA ASIATICA', 'strength': '3 [hp_X]/4g'}, {'name': 'CINCHONA OFFICINALIS BARK', 'strength': '10 [hp_X]/4g'}, {'name': 'CRANBERRY', 'strength': '3 [hp_X]/4g'}, {'name': 'HORSE CHESTNUT', 'strength': '3 [hp_X]/4g'}, {'name': 'IRON', 'strength': '10 [hp_X]/4g'}, {'name': 'LACHESIS MUTA VENOM', 'strength': '10 [hp_X]/4g'}, {'name': 'MERCURY', 'strength': '10 [hp_X]/4g'}, {'name': 'PINEAPPLE', 'strength': '3 [hp_X]/4g'}, {'name': 'PULSATILLA VULGARIS', 'strength': '10 [hp_X]/4g'}, {'name': 'SUS SCROFA ARTERY', 'strength': '4 [hp_C]/4g'}, {'name': 'SUS SCROFA SMALL INTESTINE MUCOSA LYMPH FOLLICLE', 'strength': '7 [hp_C]/4g'}, {'name': 'SUS SCROFA VEIN', 'strength': '4 [hp_C]/4g'}, {'name': 'VISCUM ALBUM FRUIT', 'strength': '3 [hp_X]/4g'}, {'name': 'WITCH HAZEL', 'strength': '3 [hp_X]/4g'}]",True,"[{'package_ndc': '17089-068-20', 'description': '2 TUBE in 1 BOX (17089-068-20)  / 4 g in 1 TUBE', 'marketing_start_date': '20181221', 'sample': False}]",20251231,"{'manufacturer_name': ['Guna spa'], 'spl_set_id': ['fbb27858-9e40-40c6-8c42-9fb04890097e'], 'is_original_packager': [True], 'nui': ['N0000185021', 'N0000175629', 'N0000184306', 'N0000185001', 'M0000728', 'M0002274', 'N0000185371', 'N0000185375', 'M0006342', 'M0016962', 'N0000185015'], 'pharm_class_epc': ['Standardized Insect Venom Allergenic Extract [EPC]', 'Non-Standardized Food Allergenic Extract [EPC]', 'Non-Standardized Plant Allergenic Extract [EPC]'], 'pharm_class_pe': ['Increased Histamine Release [PE]', 'Cell-mediated Immunity [PE]', 'Increased IgG Production [PE]'], 'pharm_class_cs': ['Allergens [CS]', 'Bee Venoms [CS]', 'Dietary Proteins [CS]', 'Plant Proteins [CS]'], 'unii': ['U0NQ8555JD', '7S82P3R43Z', 'O80TY208ZW', 'S7V92P67HO', 'WQZ3G9PF0H', 'O3B55K4YKI', '7M867G6T1U', 'S003A158SB', '0MVO31Q3QS', '3C18L6RJAZ', 'E1UOL152H7', 'VSW71SS07I', 'FXS1BY2PGL', '2A88ZO081O', 'I76KB35JEV', '63O327782Q', '308LM01C72', '2510RH3I89', 'P83EQ521R3', '101I4J0U34']}",UNAPPROVED HOMEOPATHIC,PELLET,09282248-723a-dc5b-e063-6394a90a4d88,HUMAN OTC DRUG,['ORAL'],20060523,17089-068_09282248-723a-dc5b-e063-6394a90a4d88,,ANTI AGE VEIN,"['Allergens [CS]', 'Allergens [CS]', 'Allergens [CS]', 'Bee Venoms [CS]', 'Cell-mediated Immunity [PE]', 'Cell-mediated Immunity [PE]', 'Cell-mediated Immunity [PE]', 'Dietary Proteins [CS]', 'Dietary Proteins [CS]', 'Fruit Proteins [EXT]', 'Fruit Proteins [EXT]', 'Increased Histamine Release [PE]', 'Increased Histamine Release [PE]', 'Increased Histamine Release [PE]', 'Increased IgG Production [PE]', 'Non-Standardized Food Allergenic Extract [EPC]', 'Non-Standardized Food Allergenic Extract [EPC]', 'Non-Standardized Plant Allergenic Extract [EPC]', 'Plant Proteins [CS]', 'Standardized Insect Venom Allergenic Extract [EPC]']",,,
17856-0045,Acetaminophen,ATLANTIC BIOLOGICALS CORP.,MAX relief junior,"[{'name': 'ACETAMINOPHEN', 'strength': '160 mg/5mL'}]",True,"[{'package_ndc': '17856-0045-1', 'description': '48 SYRINGE in 1 BOX, UNIT-DOSE (17856-0045-1)  / 7.5 mL in 1 SYRINGE (17856-0045-5)', 'marketing_start_date': '20240228', 'sample': False}, {'package_ndc': '17856-0045-2', 'description': '120 SYRINGE in 1 BOX, UNIT-DOSE (17856-0045-2)  / 1.25 mL in 1 SYRINGE (17856-0045-6)', 'marketing_start_date': '20240228', 'sample': False}, {'package_ndc': '17856-0045-3', 'description': '120 SYRINGE in 1 BOX, UNIT-DOSE (17856-0045-3)  / 2.5 mL in 1 SYRINGE (17856-0045-7)', 'marketing_start_date': '20240228', 'sample': False}, {'package_ndc': '17856-0045-4', 'description': '120 SYRINGE in 1 BOX, UNIT-DOSE (17856-0045-4)  / 2.5 mL in 1 SYRINGE (17856-0045-8)', 'marketing_start_date': '20240228', 'sample': False}]",20251231,"{'manufacturer_name': ['ATLANTIC BIOLOGICALS CORP.'], 'rxcui': ['307675'], 'spl_set_id': ['ff1f6f82-0c7c-4e3f-a2bd-3185e16fa770'], 'unii': ['362O9ITL9D']}",OTC MONOGRAPH DRUG,LIQUID,74b0aa6d-e679-497d-a4e5-ee6cf96f93dd,HUMAN OTC DRUG,['ORAL'],20230514,17856-0045_74b0aa6d-e679-497d-a4e5-ee6cf96f93dd,M,MAX relief junior,,,,
21130-100,Esomeprazole Magnesium,Better Living Brands LLC,Esomeprazole Magnesium,"[{'name': 'ESOMEPRAZOLE MAGNESIUM DIHYDRATE', 'strength': '20 mg/1'}]",True,"[{'package_ndc': '21130-100-05', 'description': '1 BOTTLE in 1 CARTON (21130-100-05)  / 14 CAPSULE, DELAYED RELEASE in 1 BOTTLE', 'marketing_start_date': '20190724', 'sample': False}, {'package_ndc': '21130-100-08', 'description': '2 BOTTLE in 1 CARTON (21130-100-08)  / 14 CAPSULE, DELAYED RELEASE in 1 BOTTLE', 'marketing_start_date': '20190724', 'sample': False}, {'package_ndc': '21130-100-10', 'description': '3 BOTTLE in 1 CARTON (21130-100-10)  / 14 CAPSULE, DELAYED RELEASE in 1 BOTTLE', 'marketing_start_date': '20190724', 'sample': False}]",20251231,"{'manufacturer_name': ['Better Living Brands LLC'], 'rxcui': ['606726'], 'spl_set_id': ['ee6e3f66-4eb9-4094-afcc-aaa020942b39'], 'is_original_packager': [True], 'unii': ['36H71644EQ']}",ANDA,"CAPSULE, DELAYED RELEASE",a687eeae-996e-4641-80a3-930db64689d7,HUMAN OTC DRUG,['ORAL'],20190724,21130-100_a687eeae-996e-4641-80a3-930db64689d7,ANDA209339,Esomeprazole Magnesium,"['Cytochrome P450 2C19 Inhibitors [MoA]', 'Proton Pump Inhibitor [EPC]', 'Proton Pump Inhibitors [MoA]']",,,
